emp_no,birth_date,first_name,last_name,to_date,title
471679,1954-08-20,Suzette,Bazelow,9999-01-01,Senior Staff
471683,1953-04-26,Christ,Yetto,9999-01-01,Senior Staff
471707,1955-12-15,Ramachenga,Serra,9999-01-01,Senior Engineer
471708,1954-08-29,Nagui,Candan,9999-01-01,Senior Engineer
471710,1954-05-29,Soenke,Junot,9999-01-01,Senior Staff
471715,1955-06-08,Pasqua,Schusler,9999-01-01,Senior Staff
471716,1952-08-21,Yuichiro,Billingsley,9999-01-01,Technique Leader
471719,1953-07-17,Basant,Gerteisen,9999-01-01,Senior Staff
471726,1953-06-30,Xiadong,Hashii,9999-01-01,Engineer
471728,1955-12-12,Tadahiko,Heystek,9999-01-01,Senior Engineer
471747,1952-05-07,Tadahiro,Krider,9999-01-01,Senior Staff
471748,1952-08-01,Mayumi,Picel,9999-01-01,Senior Engineer
471753,1954-11-16,Arlette,Pero,9999-01-01,Senior Engineer
471764,1953-01-10,Gao,Schaaf,9999-01-01,Senior Engineer
471766,1955-02-13,Tadanori,Miake,9999-01-01,Senior Engineer
471768,1953-05-19,Rutger,Cannard,9999-01-01,Engineer
471773,1955-03-06,Conrado,Demri,9999-01-01,Senior Engineer
471782,1954-07-28,Alexius,Strehl,9999-01-01,Senior Engineer
471790,1953-04-19,Charmane,Asrin,9999-01-01,Senior Staff
471799,1955-05-24,Heather,Flanders,9999-01-01,Senior Staff
471800,1954-04-27,Guttorm,Diderrich,9999-01-01,Senior Staff
471809,1952-08-30,Moty,Paciorek,9999-01-01,Staff
471814,1954-09-22,Saeed,Keustermans,9999-01-01,Engineer
471815,1955-05-10,Adas,Sidje,9999-01-01,Senior Engineer
471833,1952-10-24,Tuval,Merlo,9999-01-01,Senior Engineer
471839,1955-08-05,Christoph,Honiden,9999-01-01,Senior Staff
471849,1955-07-04,Jaihie,Benner,9999-01-01,Senior Engineer
471858,1955-08-23,Chinya,Ruther,9999-01-01,Senior Staff
471861,1952-03-31,Morris,Orlowski,9999-01-01,Senior Engineer
471867,1952-09-15,Zhensheng,Katalagarianos,9999-01-01,Senior Engineer
471870,1953-08-11,Tze,Seiwald,9999-01-01,Senior Staff
471887,1955-09-19,Volkmar,Renear,9999-01-01,Senior Engineer
471899,1953-04-24,Eran,Molberg,9999-01-01,Senior Staff
471904,1953-02-21,Youssef,Brender,9999-01-01,Senior Staff
471921,1955-08-13,Claude,Mikschl,9999-01-01,Senior Engineer
471929,1953-04-17,Kristen,Bale,9999-01-01,Engineer
471942,1953-09-27,Heekeun,Hardjono,9999-01-01,Senior Engineer
471943,1954-09-02,Alselm,Pleszkun,9999-01-01,Senior Engineer
471948,1955-09-06,Debaprosad,Perng,9999-01-01,Senior Staff
471960,1952-12-29,Junichi,Cooley,9999-01-01,Senior Engineer
471962,1955-02-03,Joydip,Bach,9999-01-01,Senior Staff
471964,1952-06-11,Janche,Leaver,9999-01-01,Senior Staff
471970,1954-10-26,Lalit,Demos,9999-01-01,Senior Staff
471975,1952-08-25,Otilia,Zschoche,9999-01-01,Senior Engineer
471976,1954-12-22,Torsten,Henseler,9999-01-01,Senior Engineer
471985,1955-05-11,Mana,Ushiama,9999-01-01,Staff
471986,1952-10-22,Mads,Ranst,9999-01-01,Assistant Engineer
471989,1955-06-10,Tomokazu,Kadhim,9999-01-01,Senior Engineer
471991,1953-06-28,Janche,Farrag,9999-01-01,Senior Engineer
472008,1953-06-17,Fen,Salvesen,9999-01-01,Senior Engineer
472009,1953-11-06,Kotesh,Basart,9999-01-01,Senior Staff
472012,1954-09-20,Evgueni,Kavraki,9999-01-01,Senior Engineer
472020,1952-05-30,Leszek,Litzler,9999-01-01,Senior Engineer
472021,1953-06-09,Marsha,Wielonsky,9999-01-01,Senior Staff
472022,1955-04-09,Somnath,Bennis,9999-01-01,Senior Engineer
472026,1953-08-29,Ronghao,Savasere,9999-01-01,Senior Engineer
472038,1954-09-22,Garnet,Thombley,9999-01-01,Senior Engineer
472047,1955-09-22,Florian,Beutelspacher,9999-01-01,Staff
472064,1953-10-14,Temple,Litecky,9999-01-01,Senior Engineer
472066,1954-05-15,Hugo,Schurmann,9999-01-01,Senior Engineer
472096,1955-03-17,Lubomir,Ernst,9999-01-01,Senior Engineer
472108,1955-01-31,Yechiam,Yoshizawa,9999-01-01,Senior Engineer
472116,1954-12-02,Jaroslava,Azevdeo,9999-01-01,Senior Engineer
472121,1954-08-13,Jenwei,Serra,9999-01-01,Senior Engineer
472130,1953-06-24,Leucio,Biran,9999-01-01,Senior Engineer
472133,1955-11-24,Nathan,Boreale,9999-01-01,Senior Engineer
472149,1953-01-06,Sverrir,Luck,9999-01-01,Senior Engineer
472159,1953-07-23,Vasilii,Ashish,9999-01-01,Engineer
472172,1952-12-08,Janalee,Dengi,9999-01-01,Senior Engineer
472186,1953-07-25,Dung,Janetzko,9999-01-01,Senior Staff
472192,1954-12-16,Padma,Wrigley,9999-01-01,Senior Staff
472194,1953-07-30,Bokyung,Zultner,9999-01-01,Staff
472203,1955-05-23,Deborah,Brendel,9999-01-01,Senior Staff
472209,1954-03-13,Kasturi,Thambidurai,9999-01-01,Senior Engineer
472221,1953-02-06,Takahiro,Naumovich,9999-01-01,Senior Engineer
472223,1955-04-21,Hidde,Birke,9999-01-01,Senior Staff
472234,1953-11-05,Kensyu,Lunt,9999-01-01,Senior Staff
472250,1953-04-08,Roded,Maierhofer,9999-01-01,Senior Engineer
472255,1955-07-20,Marlo,Krohn,9999-01-01,Senior Staff
472268,1955-10-17,Satoru,Lemarechal,9999-01-01,Senior Staff
472282,1954-08-10,Takahira,Chachaty,9999-01-01,Senior Engineer
472303,1954-07-17,Kiam,Schmiedel,9999-01-01,Senior Staff
472307,1955-03-20,Rance,Burnard,9999-01-01,Senior Engineer
472309,1952-11-03,Arunas,Chimia,9999-01-01,Senior Staff
472310,1952-10-31,Sashi,Dulin,9999-01-01,Senior Staff
472335,1954-01-10,Zeljko,Jansen,9999-01-01,Senior Staff
472340,1952-04-09,Gaurav,Jonsson,9999-01-01,Senior Engineer
472349,1955-03-07,Zeljko,Ouhyoung,9999-01-01,Senior Staff
472366,1953-01-19,Aral,Rattan,9999-01-01,Technique Leader
472375,1955-06-12,Ranan,Weedon,9999-01-01,Senior Staff
472381,1952-04-30,Yucel,Maraist,9999-01-01,Senior Engineer
472391,1955-06-06,Mohammed,Simmel,9999-01-01,Senior Staff
472392,1953-12-31,Uzi,Masada,9999-01-01,Senior Staff
472399,1953-05-02,Heping,Falck,9999-01-01,Engineer
472402,1954-11-15,Susanna,Rande,9999-01-01,Senior Engineer
472403,1954-03-25,Leah,Woycyznski,9999-01-01,Senior Staff
472411,1952-10-11,Tianruo,Veldwijk,9999-01-01,Senior Engineer
472412,1953-11-23,Zine,Eiter,9999-01-01,Senior Engineer
472423,1952-11-13,Claude,Itzfeldt,9999-01-01,Senior Staff
472426,1952-10-10,Baocai,Markovitch,9999-01-01,Senior Staff
472429,1953-09-09,Gully,Cyre,9999-01-01,Senior Staff
472459,1954-04-04,Emdad,Peternell,9999-01-01,Senior Engineer
472485,1954-07-21,Tetsushi,Farrar,9999-01-01,Senior Engineer
472496,1954-11-11,Satosi,Marakhovsky,9999-01-01,Senior Engineer
472504,1955-12-31,Nobuyoshi,Riefers,9999-01-01,Senior Staff
472509,1954-12-26,Jaroslava,Bolotov,9999-01-01,Senior Engineer
472512,1954-02-27,Mayuri,Edelhoff,9999-01-01,Senior Staff
472513,1952-02-10,Sanjoy,Birta,9999-01-01,Senior Staff
472518,1953-07-15,Mong,Swift,9999-01-01,Senior Engineer
472565,1954-12-06,Qunsheng,Henders,9999-01-01,Engineer
472574,1953-10-12,Mingdong,Stassinopoulos,9999-01-01,Technique Leader
472588,1953-02-02,Mary,Rosti,9999-01-01,Senior Engineer
472591,1953-03-01,Eckart,Bondorf,9999-01-01,Senior Staff
472598,1955-09-23,Xuejun,Levasseur,9999-01-01,Senior Engineer
472611,1955-07-11,Susanne,Malinowski,9999-01-01,Senior Staff
472622,1954-12-30,Kensei,Bage,9999-01-01,Senior Staff
472633,1952-09-12,Rosalyn,Picaronny,9999-01-01,Senior Staff
472635,1953-03-29,Jixiang,Tagansky,9999-01-01,Senior Engineer
472640,1952-09-02,Khun,Kobara,9999-01-01,Senior Staff
472644,1955-03-17,Toney,Gecseg,9999-01-01,Senior Engineer
472650,1955-12-07,Theirry,Ratnakar,9999-01-01,Senior Staff
472657,1954-12-20,Ingemar,Shumilov,9999-01-01,Senior Staff
472665,1955-01-06,Rajmohan,Lueh,9999-01-01,Senior Engineer
472678,1952-02-02,Mitsuyuki,Gruenwald,9999-01-01,Senior Staff
472681,1953-02-22,Richara,Kilgore,9999-01-01,Senior Engineer
472686,1952-05-31,Prasadram,Oxman,9999-01-01,Senior Engineer
472692,1955-09-17,IEEE,Danecki,9999-01-01,Senior Staff
472701,1954-03-06,Jiann,Isaac,9999-01-01,Technique Leader
472705,1954-03-01,Chaoyi,Gimarc,9999-01-01,Senior Engineer
472706,1953-11-14,Kerryn,Morrin,9999-01-01,Senior Staff
472708,1953-08-21,Kokou,Streit,9999-01-01,Senior Staff
472709,1954-08-24,Anestis,Majewski,9999-01-01,Senior Staff
472719,1952-06-09,Arunas,Lammel,9999-01-01,Staff
472720,1955-02-28,Gal,Sudbeck,9999-01-01,Senior Engineer
472723,1953-07-08,Arvind,Kowalchuk,9999-01-01,Senior Staff
472735,1954-12-02,Zejun,Miyakawa,9999-01-01,Senior Engineer
472736,1953-04-02,Franziska,Silva,9999-01-01,Senior Engineer
472740,1953-09-15,Mong,Demian,9999-01-01,Staff
472743,1955-05-21,Lunjin,Zweizig,9999-01-01,Senior Engineer
472748,1955-01-10,Malu,Denny,9999-01-01,Senior Staff
472764,1953-01-28,Boalin,Emden,9999-01-01,Senior Engineer
472781,1955-10-21,Huan,Hasham,9999-01-01,Senior Engineer
472795,1955-08-24,Teiji,Knightly,9999-01-01,Senior Staff
472797,1952-02-14,Behnaam,Griswold,9999-01-01,Senior Engineer
472808,1954-09-05,Duangkaew,Landherr,9999-01-01,Senior Engineer
472829,1953-07-05,Baziley,Highland,9999-01-01,Senior Staff
472834,1954-01-29,Giordano,Lanphier,9999-01-01,Senior Staff
472853,1954-12-23,Gila,Limongiello,9999-01-01,Senior Staff
472857,1952-09-06,Xiaoqiang,Aseltine,9999-01-01,Senior Engineer
472867,1952-09-12,Zito,Bondorf,9999-01-01,Engineer
472900,1952-07-06,Shahaf,Copas,9999-01-01,Senior Engineer
472907,1952-02-21,Sanjit,Chepyzhov,9999-01-01,Engineer
472914,1954-11-16,Weidon,Lorho,9999-01-01,Senior Staff
472920,1953-09-02,Shuichi,Cronin,9999-01-01,Senior Staff
472925,1953-06-14,Fusako,Prampolini,9999-01-01,Senior Staff
472931,1953-05-01,Hsiangchu,Vandervoorde,9999-01-01,Senior Staff
472939,1953-09-21,Naraig,Dalton,9999-01-01,Senior Staff
472957,1953-02-12,Guiseppe,Brookman,9999-01-01,Staff
472959,1953-08-05,Mingdong,Leslie,9999-01-01,Staff
472964,1952-09-07,Shigeo,Beznosov,9999-01-01,Senior Engineer
472977,1953-12-09,Hauke,Peot,9999-01-01,Senior Staff
472978,1954-05-11,Vishu,Zschoche,9999-01-01,Senior Staff
472981,1952-05-24,Nikolaos,Lally,9999-01-01,Engineer
472984,1953-08-03,Achilleas,Molberg,9999-01-01,Senior Staff
472985,1952-07-01,Khun,Lieblein,9999-01-01,Senior Engineer
472990,1954-09-01,Kyoichi,Hitomi,9999-01-01,Senior Staff
473015,1954-09-18,Filipe,Ranst,9999-01-01,Senior Staff
473021,1952-06-13,Akemi,Attimonelli,9999-01-01,Engineer
473038,1954-04-23,Radhika,Furudate,9999-01-01,Engineer
473049,1955-06-27,Arie,Lyonns,9999-01-01,Senior Engineer
473076,1952-09-05,Shaowei,Chelton,9999-01-01,Senior Engineer
473078,1954-03-23,Feiyu,Bernatsky,9999-01-01,Technique Leader
473100,1955-12-08,Falguni,Speer,9999-01-01,Senior Engineer
473113,1955-08-06,Toshimitsu,Angelov,9999-01-01,Senior Staff
473116,1952-03-06,Sadun,Bultermann,9999-01-01,Senior Staff
473128,1952-11-07,Weijing,Dredge,9999-01-01,Senior Engineer
473134,1954-01-09,Navid,Perz,9999-01-01,Senior Engineer
473140,1953-04-27,Jiakeng,Rosti,9999-01-01,Senior Engineer
473160,1952-08-08,Fuqing,Rosay,9999-01-01,Staff
473166,1954-07-02,Masamitsu,Erde,9999-01-01,Senior Staff
473178,1955-02-08,Mototsugu,Verhoeff,9999-01-01,Senior Staff
473184,1955-04-02,Patricio,Slutz,9999-01-01,Senior Engineer
473186,1954-10-25,Jiann,Tagansky,9999-01-01,Senior Engineer
473200,1952-10-24,Kerhong,Famili,9999-01-01,Senior Engineer
473202,1955-03-14,Sadun,Benzmuller,9999-01-01,Senior Engineer
473214,1955-01-03,Miomir,Validov,9999-01-01,Senior Staff
473215,1954-05-24,Keung,Ritzmann,9999-01-01,Senior Staff
473224,1953-02-15,Arup,Crabtree,9999-01-01,Senior Engineer
473232,1954-09-04,Jagoda,Baez,9999-01-01,Staff
473275,1955-06-26,Leaf,Janetzko,9999-01-01,Senior Engineer
473287,1953-09-25,Odysseas,Bednarek,9999-01-01,Senior Engineer
473307,1954-01-08,Marla,Warwick,9999-01-01,Senior Staff
473314,1952-06-20,Hironobu,Ruemmler,9999-01-01,Senior Staff
473318,1955-06-19,Khalil,Underwood,9999-01-01,Senior Engineer
473322,1952-10-24,Pantung,Lodder,9999-01-01,Senior Staff
473329,1953-06-05,Rajmohan,Chaudhury,9999-01-01,Senior Engineer
473330,1954-05-07,Naraig,Perfilyeva,9999-01-01,Senior Staff
473350,1953-12-31,Maia,Hammerschmidt,9999-01-01,Senior Engineer
473357,1955-12-15,Weidon,Auyong,9999-01-01,Senior Engineer
473365,1955-03-12,Luisa,Eterovic,9999-01-01,Staff
473370,1953-10-12,Takushi,Zwicker,9999-01-01,Senior Engineer
473377,1955-11-26,Mrinalini,Zumaque,9999-01-01,Technique Leader
473379,1954-11-26,Avishai,Callaway,9999-01-01,Senior Engineer
473398,1953-01-05,Vojin,Ouhyoung,9999-01-01,Engineer
473411,1953-06-07,Piyush,Leaver,9999-01-01,Senior Staff
473445,1954-09-01,Koldo,Janetzko,9999-01-01,Senior Staff
473454,1953-07-24,Yonghoan,Masaki,9999-01-01,Senior Staff
473455,1954-01-29,Shawna,Fabrizio,9999-01-01,Senior Staff
473469,1953-10-10,Subhrajyoti,Bhattacharjee,9999-01-01,Senior Engineer
473471,1953-03-03,Stabislas,Basawa,9999-01-01,Senior Staff
473475,1954-04-08,Dinkar,Moffat,9999-01-01,Senior Engineer
473477,1955-01-21,Giap,Lindqvist,9999-01-01,Engineer
473492,1952-05-31,Doohun,Vuskovic,9999-01-01,Engineer
473502,1952-12-13,Satyanarayana,Fontet,9999-01-01,Senior Staff
473514,1952-04-04,Valeri,Kawashimo,9999-01-01,Senior Engineer
473519,1953-04-29,Douadi,Sifakis,9999-01-01,Staff
473521,1954-10-05,Malu,Katalagarianos,9999-01-01,Senior Staff
473530,1952-07-11,Chenye,Schrift,9999-01-01,Senior Staff
473560,1955-03-27,Subir,Ouhyoung,9999-01-01,Senior Staff
473564,1953-01-15,Serge,Basagni,9999-01-01,Senior Engineer
473577,1952-11-19,Bodo,Vesna,9999-01-01,Senior Engineer
473579,1952-08-29,Srinidhi,Champarnaud,9999-01-01,Senior Staff
473585,1954-04-21,Doowon,Ushiama,9999-01-01,Technique Leader
473593,1953-06-17,Marla,Esteva,9999-01-01,Senior Staff
473599,1952-09-07,Gennady,Rissanen,9999-01-01,Senior Staff
473605,1954-05-03,Nectarios,Monarch,9999-01-01,Senior Engineer
473619,1954-03-15,Goo,Doering,9999-01-01,Engineer
473644,1954-07-07,Ortrun,Makrucki,9999-01-01,Senior Staff
473645,1953-12-31,Richard,Lichtner,9999-01-01,Senior Engineer
473659,1954-04-25,Eishiro,Antonisse,9999-01-01,Senior Staff
473669,1953-06-30,Maya,Doering,9999-01-01,Senior Engineer
473688,1955-03-10,Valeri,Auyong,9999-01-01,Engineer
473690,1954-03-22,Zhanqiu,Junot,9999-01-01,Engineer
473701,1955-09-26,Richard,Angel,9999-01-01,Senior Engineer
473715,1952-09-18,Kwangho,Bultermann,9999-01-01,Senior Staff
473718,1955-01-10,Noritoshi,Luff,9999-01-01,Senior Engineer
473719,1954-05-08,Bader,Mattern,9999-01-01,Senior Staff
473740,1954-02-02,Yaghout,Gladwell,9999-01-01,Senior Staff
473741,1952-11-17,Miomir,Chepyzhov,9999-01-01,Engineer
473757,1955-04-13,Xuejia,Bamford,9999-01-01,Senior Staff
473776,1955-05-24,Aemilian,Demir,9999-01-01,Senior Staff
473779,1954-03-07,Qingxiang,Verspoor,9999-01-01,Senior Engineer
473783,1953-12-29,Steve,Marchegay,9999-01-01,Senior Staff
473800,1954-11-08,Herb,Lakshmanan,9999-01-01,Staff
473801,1954-11-12,Rosine,Manderick,9999-01-01,Senior Engineer
473804,1954-12-25,Gopalakrishnan,Baba,9999-01-01,Senior Engineer
473805,1952-02-24,Shunichi,Hoogerwoord,9999-01-01,Senior Engineer
473806,1953-11-26,Suebskul,Janocha,9999-01-01,Senior Staff
473808,1955-04-19,Mitsuyuki,Wissmann,9999-01-01,Senior Staff
473812,1952-11-14,Khue,Levergood,9999-01-01,Senior Staff
473822,1954-03-20,Gina,Chaudhury,9999-01-01,Senior Engineer
473825,1955-08-30,Renny,Luke,9999-01-01,Senior Engineer
473834,1954-12-02,Kish,Zobel,9999-01-01,Senior Staff
473845,1955-01-06,Munehiko,Lung,9999-01-01,Technique Leader
473848,1953-06-05,Magdalena,Butner,9999-01-01,Senior Engineer
473857,1955-10-30,Vesna,Tetzlaff,9999-01-01,Technique Leader
473897,1954-07-05,Seongbae,Rattan,9999-01-01,Engineer
473899,1952-04-04,Yucai,Badache,9999-01-01,Staff
473903,1952-12-05,Stella,Sichman,9999-01-01,Senior Staff
473911,1953-04-07,Kwangyoen,Coorg,9999-01-01,Technique Leader
473913,1953-12-15,Sanjay,Munro,9999-01-01,Senior Engineer
473916,1955-06-05,Leaf,Uludag,9999-01-01,Senior Staff
473919,1952-10-29,Achilleas,Scallan,9999-01-01,Senior Engineer
473921,1954-04-07,Pragnesh,Kamber,9999-01-01,Senior Staff
473944,1953-08-31,Kazuhiko,Rahier,9999-01-01,Engineer
473947,1955-01-15,Van,Alencar,9999-01-01,Senior Engineer
473953,1953-04-22,Janche,Heystek,9999-01-01,Staff
473954,1955-12-20,Kristin,Bugrara,9999-01-01,Senior Staff
473964,1952-10-15,Sanjeeva,Hempstead,9999-01-01,Senior Staff
473975,1952-09-13,Nagui,Yoshizawa,9999-01-01,Senior Engineer
474022,1953-03-31,Hironoby,Llado,9999-01-01,Senior Engineer
474063,1953-06-24,Seongbin,Wilfing,9999-01-01,Senior Staff
474073,1954-07-15,Nishit,Vigier,9999-01-01,Senior Staff
474076,1953-02-13,Masoud,Pusterhofer,9999-01-01,Senior Engineer
474086,1952-04-04,Florian,Peroz,9999-01-01,Engineer
474124,1953-01-02,Magy,Koblick,9999-01-01,Engineer
474131,1953-10-17,Shridhar,Riexinger,9999-01-01,Senior Engineer
474138,1955-01-30,Yagil,Cairo,9999-01-01,Senior Engineer
474154,1953-07-17,Jackson,Taneja,9999-01-01,Senior Staff
474158,1953-09-04,Jongsuk,Heijenga,9999-01-01,Senior Staff
474168,1955-10-16,Ulises,Bala,9999-01-01,Senior Staff
474173,1953-03-03,Xiahua,Slaats,9999-01-01,Senior Engineer
474176,1953-09-06,Shimshon,Azuma,9999-01-01,Senior Engineer
474183,1953-11-25,Padma,Garnick,9999-01-01,Senior Staff
474193,1953-03-23,Phillip,Speckmann,9999-01-01,Senior Engineer
474194,1954-02-02,Ult,Iisaka,9999-01-01,Senior Engineer
474200,1953-07-20,Masako,Sabnani,9999-01-01,Senior Staff
474209,1954-08-05,Charmane,Masand,9999-01-01,Senior Staff
474220,1955-10-17,Vishwani,Munawer,9999-01-01,Senior Engineer
474221,1952-12-29,Bojan,Heuser,9999-01-01,Senior Engineer
474232,1953-07-01,Masamitsu,Jahnichen,9999-01-01,Technique Leader
474254,1952-11-17,Rosine,Munck,9999-01-01,Senior Engineer
474260,1955-07-22,Willard,Pellegrinelli,9999-01-01,Senior Engineer
474276,1955-08-24,Kazunori,Randt,9999-01-01,Senior Engineer
474290,1953-09-04,Fei,Zhiwei,9999-01-01,Senior Staff
474303,1954-07-31,Marco,Hockney,9999-01-01,Senior Staff
474324,1952-10-13,Jackson,Ariola,9999-01-01,Senior Staff
474344,1955-12-10,Feixiong,Imataki,9999-01-01,Technique Leader
474353,1953-09-06,Kannan,Zizka,9999-01-01,Staff
474370,1952-09-08,Susanna,Chelton,9999-01-01,Staff
474376,1952-04-01,Jovan,Bage,9999-01-01,Senior Engineer
474386,1954-12-16,Collette,Ohori,9999-01-01,Engineer
474388,1954-05-16,Shooichi,Bach,9999-01-01,Senior Staff
474400,1955-09-27,Herb,Ushiama,9999-01-01,Senior Staff
474410,1955-06-01,Souichi,Potthoff,9999-01-01,Senior Engineer
474421,1955-03-02,Lech,McAlpine,9999-01-01,Senior Staff
474439,1955-04-20,Genta,Bauknecht,9999-01-01,Engineer
474447,1952-07-01,Taizo,Fiutem,9999-01-01,Senior Engineer
474453,1955-12-30,Zhenbing,Poujol,9999-01-01,Senior Staff
474474,1953-06-12,Kazuhira,Lammel,9999-01-01,Senior Staff
474480,1955-04-18,Shuji,Bisiani,9999-01-01,Senior Engineer
474490,1954-10-07,Stafford,Koshiba,9999-01-01,Senior Engineer
474505,1952-05-20,Percy,Schaft,9999-01-01,Senior Engineer
474519,1953-08-14,Paloma,Kawashima,9999-01-01,Senior Staff
474527,1954-02-25,Tsz,Delgrange,9999-01-01,Senior Staff
474528,1954-06-16,Billie,Georg,9999-01-01,Engineer
474556,1952-02-09,Duri,Hartvigsen,9999-01-01,Staff
474569,1955-10-24,Paraskevi,Nyanchama,9999-01-01,Senior Staff
474577,1953-11-14,Manohar,Plump,9999-01-01,Senior Staff
474580,1954-02-20,Elvia,Grabner,9999-01-01,Senior Staff
474586,1954-02-05,Masamitsu,Wrigley,9999-01-01,Senior Staff
474619,1955-04-21,Douadi,Lieberherr,9999-01-01,Senior Engineer
474636,1955-04-14,Cristinel,Farrel,9999-01-01,Senior Staff
474641,1952-12-08,Xinan,Nastansky,9999-01-01,Senior Engineer
474646,1952-07-17,Nikolaos,Cannane,9999-01-01,Senior Engineer
474654,1953-08-20,Rayond,Schach,9999-01-01,Senior Staff
474657,1952-06-03,Bodo,Rothe,9999-01-01,Senior Engineer
474684,1953-04-30,Chinhyun,Klyachko,9999-01-01,Staff
474690,1954-06-23,Tristan,Rosin,9999-01-01,Senior Staff
474697,1953-10-28,Jenwei,Collette,9999-01-01,Staff
474710,1954-04-16,Hirochika,Roison,9999-01-01,Senior Engineer
474725,1953-05-27,Mayuko,Copas,9999-01-01,Senior Staff
474728,1953-10-31,Kousuke,Fandrianto,9999-01-01,Senior Staff
474735,1955-01-02,Kendra,Peir,9999-01-01,Senior Staff
474739,1953-09-15,Vitali,Pargas,9999-01-01,Senior Engineer
474755,1955-11-01,Christ,Varker,9999-01-01,Assistant Engineer
474787,1955-07-12,Jaideep,Molenaar,9999-01-01,Engineer
474797,1952-09-22,Nitsan,Talmor,9999-01-01,Senior Engineer
474798,1952-09-02,Chiranjit,Gide,9999-01-01,Senior Staff
474801,1953-03-13,Aleksandar,Slaats,9999-01-01,Engineer
474813,1955-11-12,Gladys,Dusink,9999-01-01,Senior Engineer
474818,1954-09-30,Narain,Ghemri,9999-01-01,Senior Engineer
474837,1952-05-03,Chenyi,Schaaf,9999-01-01,Senior Staff
474851,1953-12-29,Tomoyuki,Gerlach,9999-01-01,Senior Engineer
474859,1954-06-06,Sibyl,Matzen,9999-01-01,Senior Engineer
474862,1955-03-04,Youpyo,Chinin,9999-01-01,Senior Staff
474872,1955-06-18,Elvis,Emden,9999-01-01,Senior Staff
474883,1954-06-09,Kwangyoen,Stasinski,9999-01-01,Senior Engineer
474895,1955-04-30,Michaela,Hertweck,9999-01-01,Senior Staff
474898,1953-04-14,Xiaoheng,Marletta,9999-01-01,Senior Engineer
474912,1952-04-11,Nirmal,Lemarechal,9999-01-01,Senior Staff
474913,1955-11-26,Piyawadee,Oehlmann,9999-01-01,Senior Staff
474921,1952-03-07,Aimee,Baak,9999-01-01,Senior Staff
474943,1954-07-12,Kazuhiko,Pileggi,9999-01-01,Staff
474948,1955-01-12,Gil,Stentiford,9999-01-01,Senior Staff
474950,1952-09-08,Lijia,Cannane,9999-01-01,Staff
474980,1953-01-08,Achilleas,Rindone,9999-01-01,Senior Staff
474981,1955-09-25,Baoqiu,Danner,9999-01-01,Senior Engineer
474990,1952-08-20,Ewing,Fioravanti,9999-01-01,Senior Engineer
474996,1953-05-06,Saeed,Gelosh,9999-01-01,Assistant Engineer
475001,1954-07-16,Heather,Chaudhuri,9999-01-01,Senior Staff
475003,1952-08-03,Branimir,Miara,9999-01-01,Senior Staff
475009,1952-11-25,Aral,Takkinen,9999-01-01,Senior Engineer
475013,1954-08-16,Zdislav,Marciano,9999-01-01,Senior Engineer
475016,1953-06-20,Takahira,Douceur,9999-01-01,Senior Engineer
475037,1955-10-27,Shaowei,Hasenauer,9999-01-01,Senior Engineer
475039,1952-08-23,Kotesh,Ertl,9999-01-01,Senior Engineer
475051,1952-12-07,Ulises,Vitiello,9999-01-01,Senior Engineer
475054,1954-09-16,Dipankar,Buescher,9999-01-01,Senior Engineer
475071,1953-03-24,Chinho,Assaf,9999-01-01,Senior Staff
475072,1952-02-25,Aluzio,Benzaken,9999-01-01,Senior Engineer
475077,1952-03-12,Claude,Ouhyoung,9999-01-01,Senior Staff
475082,1954-05-25,Elvia,Flexer,9999-01-01,Senior Engineer
475089,1954-05-04,Sasan,Haraldson,9999-01-01,Senior Engineer
475093,1953-05-17,Almudena,Streit,9999-01-01,Senior Staff
475097,1953-10-28,Marek,Koblick,9999-01-01,Senior Staff
