emp_no,title,to_date,salary,birth_date
496390,Senior Staff,9999-01-01,44158,1953-11-04
496391,Senior Engineer,9999-01-01,63756,1955-06-11
496392,Staff,9999-01-01,48945,1954-10-08
496398,Senior Engineer,9999-01-01,40000,1954-07-05
496400,Senior Staff,9999-01-01,81748,1955-04-12
496404,Senior Staff,9999-01-01,55743,1955-09-08
496405,Senior Staff,9999-01-01,40000,1952-12-27
496408,Senior Staff,9999-01-01,40000,1953-04-30
496418,Senior Staff,9999-01-01,75701,1954-12-21
496427,Senior Staff,9999-01-01,47802,1955-06-05
496428,Senior Staff,9999-01-01,68959,1952-10-13
496430,Staff,9999-01-01,57752,1953-12-14
496436,Senior Staff,9999-01-01,40000,1953-06-19
496440,Senior Engineer,9999-01-01,67937,1954-11-16
496443,Senior Engineer,9999-01-01,54319,1952-07-26
496444,Senior Engineer,9999-01-01,49884,1955-10-08
496449,Engineer,9999-01-01,40000,1952-09-12
496465,Senior Engineer,9999-01-01,40000,1953-08-30
496468,Senior Engineer,9999-01-01,54055,1954-01-28
496472,Senior Staff,9999-01-01,54805,1953-03-03
496477,Senior Engineer,9999-01-01,40000,1953-07-04
496479,Senior Staff,9999-01-01,64888,1952-07-21
496480,Engineer,9999-01-01,51439,1952-08-28
496484,Engineer,9999-01-01,40000,1952-03-15
496488,Senior Staff,9999-01-01,40000,1952-12-23
496493,Senior Engineer,9999-01-01,40000,1955-12-04
496495,Senior Engineer,9999-01-01,40000,1955-02-13
496502,Senior Staff,9999-01-01,44249,1952-12-20
496507,Senior Engineer,9999-01-01,67345,1953-11-19
496510,Engineer,9999-01-01,42217,1952-05-22
496515,Senior Engineer,9999-01-01,40000,1955-11-03
496516,Engineer,9999-01-01,49394,1955-11-08
496520,Senior Engineer,9999-01-01,71931,1952-03-12
496521,Senior Engineer,9999-01-01,57929,1952-09-03
496522,Senior Engineer,9999-01-01,40000,1953-06-10
496523,Senior Engineer,9999-01-01,40003,1952-08-15
496531,Senior Engineer,9999-01-01,40000,1952-12-06
496541,Senior Staff,9999-01-01,85372,1955-05-15
496549,Senior Staff,9999-01-01,47787,1954-08-04
496558,Senior Staff,9999-01-01,77620,1955-08-15
496561,Senior Engineer,9999-01-01,40000,1953-03-14
496563,Engineer,9999-01-01,40000,1954-07-03
496566,Senior Staff,9999-01-01,40000,1953-10-02
496577,Staff,9999-01-01,40000,1953-04-03
496580,Senior Staff,9999-01-01,49112,1953-10-22
496583,Senior Staff,9999-01-01,77805,1952-11-19
496584,Engineer,9999-01-01,40000,1955-03-24
496590,Senior Staff,9999-01-01,45181,1954-06-13
496594,Technique Leader,9999-01-01,57439,1954-05-02
496596,Senior Staff,9999-01-01,96845,1953-09-20
496602,Senior Staff,9999-01-01,40000,1954-02-22
496609,Senior Engineer,9999-01-01,42562,1952-07-26
496620,Senior Engineer,9999-01-01,41033,1954-12-31
496622,Senior Engineer,9999-01-01,49106,1953-10-29
496623,Senior Staff,9999-01-01,83404,1955-09-30
496627,Senior Engineer,9999-01-01,43180,1953-09-16
496632,Engineer,9999-01-01,42630,1952-12-16
496634,Senior Engineer,9999-01-01,40000,1953-04-03
496636,Senior Engineer,9999-01-01,40000,1953-07-04
496639,Staff,9999-01-01,40000,1952-09-20
496641,Technique Leader,9999-01-01,40000,1955-02-13
496647,Senior Engineer,9999-01-01,40000,1953-02-22
496656,Senior Staff,9999-01-01,44322,1955-10-23
496662,Senior Staff,9999-01-01,76375,1952-07-20
496665,Engineer,9999-01-01,56716,1952-07-10
496668,Senior Staff,9999-01-01,62592,1954-01-09
496669,Senior Engineer,9999-01-01,47046,1955-08-27
496672,Technique Leader,9999-01-01,40000,1952-07-04
496676,Staff,9999-01-01,40000,1954-07-20
496681,Senior Engineer,9999-01-01,40000,1954-06-28
496683,Senior Engineer,9999-01-01,40086,1952-09-27
496685,Senior Staff,9999-01-01,53409,1953-02-23
496689,Senior Engineer,9999-01-01,81864,1954-04-06
496695,Staff,9999-01-01,44888,1954-06-13
496707,Senior Engineer,9999-01-01,40000,1955-11-11
496714,Senior Staff,9999-01-01,47702,1955-11-03
496721,Senior Engineer,9999-01-01,40000,1954-04-01
496723,Engineer,9999-01-01,40000,1955-12-23
496729,Senior Engineer,9999-01-01,52805,1954-10-09
496735,Senior Engineer,9999-01-01,45246,1952-08-02
496739,Senior Engineer,9999-01-01,64953,1954-02-09
496741,Technique Leader,9999-01-01,46990,1955-03-12
496754,Senior Staff,9999-01-01,98865,1955-12-05
496765,Engineer,9999-01-01,40000,1953-02-05
496772,Senior Staff,9999-01-01,78446,1954-02-15
496773,Staff,9999-01-01,56413,1952-11-25
496778,Staff,9999-01-01,79929,1953-11-06
496781,Senior Staff,9999-01-01,70919,1952-11-17
496783,Senior Staff,9999-01-01,65960,1955-03-08
496786,Senior Engineer,9999-01-01,40000,1954-10-23
496788,Senior Staff,9999-01-01,40442,1954-03-16
496792,Senior Engineer,9999-01-01,77244,1953-07-12
496796,Senior Staff,9999-01-01,65807,1955-11-30
496806,Senior Engineer,9999-01-01,56687,1953-01-16
496809,Engineer,9999-01-01,40000,1952-10-29
496812,Senior Staff,9999-01-01,70456,1953-11-14
496814,Senior Engineer,9999-01-01,40000,1953-09-05
496819,Engineer,9999-01-01,40000,1952-06-03
496825,Senior Staff,9999-01-01,44392,1955-10-03
496826,Senior Engineer,9999-01-01,55389,1954-04-30
496829,Senior Staff,9999-01-01,88080,1955-01-26
496832,Senior Engineer,9999-01-01,43097,1955-06-17
496834,Senior Engineer,9999-01-01,40000,1953-10-17
496835,Senior Engineer,9999-01-01,52652,1954-09-10
496836,Senior Engineer,9999-01-01,41255,1955-01-10
496837,Staff,9999-01-01,40000,1955-10-28
496840,Senior Staff,9999-01-01,65266,1954-12-09
496844,Staff,9999-01-01,74692,1953-07-25
496847,Senior Engineer,9999-01-01,41461,1954-01-05
496849,Senior Engineer,9999-01-01,42334,1955-03-11
496852,Engineer,9999-01-01,40000,1955-04-02
496864,Senior Engineer,9999-01-01,44612,1954-05-18
496867,Engineer,9999-01-01,47553,1953-07-27
496868,Staff,9999-01-01,79032,1952-08-26
496869,Senior Engineer,9999-01-01,40000,1954-02-23
496875,Senior Engineer,9999-01-01,40000,1955-05-19
496878,Senior Engineer,9999-01-01,50489,1952-03-02
496881,Senior Staff,9999-01-01,66071,1955-08-02
496882,Staff,9999-01-01,56434,1954-11-26
496892,Senior Engineer,9999-01-01,44462,1955-01-11
496923,Senior Engineer,9999-01-01,40000,1953-11-12
496928,Senior Engineer,9999-01-01,63939,1953-04-07
496929,Senior Engineer,9999-01-01,47111,1954-12-01
496944,Senior Engineer,9999-01-01,40000,1954-09-02
496961,Staff,9999-01-01,40000,1953-07-01
496963,Engineer,9999-01-01,40000,1955-07-29
496979,Engineer,9999-01-01,51226,1952-08-06
496985,Senior Staff,9999-01-01,68350,1953-02-18
496988,Senior Staff,9999-01-01,40000,1953-09-02
496990,Senior Staff,9999-01-01,69399,1954-10-18
497001,Senior Staff,9999-01-01,94101,1954-05-31
497006,Senior Staff,9999-01-01,40000,1954-03-06
497012,Engineer,9999-01-01,40000,1952-04-24
497015,Senior Staff,9999-01-01,74907,1952-07-07
497020,Senior Staff,9999-01-01,88224,1955-06-22
497021,Senior Engineer,9999-01-01,44562,1955-07-29
497023,Senior Staff,9999-01-01,85134,1954-10-18
497025,Engineer,9999-01-01,40000,1955-02-24
497028,Senior Engineer,9999-01-01,40000,1953-06-18
497033,Engineer,9999-01-01,40000,1954-09-12
497044,Senior Engineer,9999-01-01,77360,1955-11-15
497050,Senior Staff,9999-01-01,67085,1953-03-01
497056,Technique Leader,9999-01-01,53611,1954-04-12
497057,Senior Staff,9999-01-01,82324,1953-09-10
497062,Staff,9999-01-01,61713,1954-02-25
497081,Senior Engineer,9999-01-01,40000,1953-10-15
497085,Engineer,9999-01-01,45632,1955-04-09
497088,Senior Staff,9999-01-01,73736,1955-01-30
497090,Senior Staff,9999-01-01,58933,1955-06-30
497091,Senior Staff,9999-01-01,42426,1954-03-16
497092,Senior Engineer,9999-01-01,40000,1953-03-17
497095,Engineer,9999-01-01,40000,1952-10-12
497099,Senior Engineer,9999-01-01,40644,1952-11-07
497100,Senior Staff,9999-01-01,40000,1955-08-13
497104,Engineer,9999-01-01,49066,1954-05-04
497106,Senior Staff,9999-01-01,40000,1953-05-12
497109,Senior Staff,9999-01-01,54414,1955-06-06
497110,Technique Leader,9999-01-01,40000,1953-03-30
497113,Senior Staff,9999-01-01,40012,1955-06-18
497115,Senior Staff,9999-01-01,40000,1953-03-07
497116,Senior Engineer,9999-01-01,59155,1953-03-07
497117,Engineer,9999-01-01,40000,1953-03-15
497119,Senior Staff,9999-01-01,70885,1952-12-09
497121,Engineer,9999-01-01,50253,1953-07-26
497123,Senior Staff,9999-01-01,52889,1954-02-11
497124,Senior Staff,9999-01-01,76760,1953-06-13
497125,Senior Engineer,9999-01-01,40000,1954-07-10
497126,Senior Engineer,9999-01-01,51878,1954-04-03
497134,Senior Staff,9999-01-01,68001,1955-05-19
497141,Senior Staff,9999-01-01,66768,1955-01-16
497149,Senior Engineer,9999-01-01,64854,1952-04-09
497150,Staff,9999-01-01,56246,1954-09-30
497151,Senior Staff,9999-01-01,54757,1955-08-01
497156,Senior Staff,9999-01-01,60484,1954-08-06
497160,Staff,9999-01-01,83225,1953-09-24
497164,Staff,9999-01-01,40000,1955-08-17
497178,Engineer,9999-01-01,40000,1955-01-18
497182,Senior Engineer,9999-01-01,40000,1954-03-07
497183,Senior Engineer,9999-01-01,40000,1955-05-13
497184,Senior Engineer,9999-01-01,40000,1952-06-04
497188,Staff,9999-01-01,70233,1953-04-08
497196,Senior Staff,9999-01-01,40000,1952-04-28
497201,Senior Engineer,9999-01-01,63549,1955-10-21
497202,Senior Engineer,9999-01-01,40000,1954-03-31
497203,Senior Staff,9999-01-01,40000,1955-04-02
497207,Senior Engineer,9999-01-01,60839,1954-10-07
497212,Senior Staff,9999-01-01,61696,1952-03-14
497223,Senior Engineer,9999-01-01,40669,1953-06-28
497226,Senior Engineer,9999-01-01,40000,1953-07-12
497227,Senior Engineer,9999-01-01,61964,1955-06-18
497229,Engineer,9999-01-01,52491,1954-03-25
497230,Senior Engineer,9999-01-01,48742,1953-07-17
497231,Engineer,9999-01-01,40000,1955-03-02
497235,Senior Staff,9999-01-01,68953,1953-09-19
497236,Staff,9999-01-01,47887,1954-02-14
497239,Senior Engineer,9999-01-01,46268,1952-12-17
497245,Senior Engineer,9999-01-01,41315,1952-03-24
497257,Senior Engineer,9999-01-01,40000,1954-12-15
497258,Engineer,9999-01-01,40000,1952-07-01
497261,Senior Engineer,9999-01-01,40000,1953-06-18
497262,Senior Staff,9999-01-01,40000,1954-10-19
497266,Senior Engineer,9999-01-01,40000,1954-09-16
497269,Senior Engineer,9999-01-01,40000,1954-05-13
497274,Senior Engineer,9999-01-01,42081,1954-12-17
497278,Engineer,9999-01-01,48772,1955-09-22
497283,Senior Engineer,9999-01-01,40000,1954-02-25
497286,Senior Engineer,9999-01-01,55296,1952-08-13
497291,Senior Engineer,9999-01-01,40000,1955-04-27
497307,Senior Staff,9999-01-01,62269,1953-12-01
497309,Staff,9999-01-01,53660,1954-03-07
497316,Senior Staff,9999-01-01,40000,1955-01-06
497318,Senior Engineer,9999-01-01,58276,1952-07-28
497320,Senior Staff,9999-01-01,75434,1955-06-20
497321,Engineer,9999-01-01,63160,1953-03-04
497322,Senior Engineer,9999-01-01,45570,1953-10-17
497326,Engineer,9999-01-01,54222,1954-11-01
497331,Senior Engineer,9999-01-01,40000,1953-01-11
497343,Senior Engineer,9999-01-01,40000,1954-12-14
497349,Senior Engineer,9999-01-01,63474,1952-09-15
497359,Senior Staff,9999-01-01,67663,1953-11-23
497361,Senior Engineer,9999-01-01,40000,1954-11-22
497364,Senior Staff,9999-01-01,79542,1952-09-03
497365,Senior Engineer,9999-01-01,40000,1954-07-26
497368,Technique Leader,9999-01-01,52510,1953-05-27
497373,Senior Staff,9999-01-01,67293,1955-03-24
497374,Staff,9999-01-01,40000,1955-09-07
497386,Engineer,9999-01-01,40000,1953-03-14
497396,Senior Engineer,9999-01-01,40000,1955-05-22
497398,Senior Staff,9999-01-01,40000,1955-01-17
497404,Senior Engineer,9999-01-01,40000,1955-04-24
497408,Senior Staff,9999-01-01,44689,1954-10-25
497411,Senior Engineer,9999-01-01,63302,1954-10-27
497412,Senior Staff,9999-01-01,56411,1954-01-11
497417,Senior Engineer,9999-01-01,40000,1953-06-24
497421,Senior Staff,9999-01-01,59398,1955-05-06
497425,Senior Staff,9999-01-01,40000,1955-02-05
497426,Senior Staff,9999-01-01,64338,1954-11-02
497428,Senior Staff,9999-01-01,54962,1953-12-16
497431,Senior Engineer,9999-01-01,40000,1954-03-25
497434,Senior Staff,9999-01-01,42366,1952-02-21
497443,Senior Engineer,9999-01-01,69810,1954-01-25
497445,Staff,9999-01-01,68173,1954-03-17
497448,Senior Staff,9999-01-01,73036,1952-11-08
497449,Engineer,9999-01-01,41726,1955-06-03
497453,Staff,9999-01-01,67378,1953-12-14
497460,Senior Engineer,9999-01-01,40000,1955-07-20
497464,Engineer,9999-01-01,40116,1952-05-17
497465,Senior Staff,9999-01-01,55683,1955-10-21
497468,Assistant Engineer,9999-01-01,54743,1952-11-24
497470,Staff,9999-01-01,56285,1953-04-20
497471,Staff,9999-01-01,43447,1953-04-16
497475,Engineer,9999-01-01,62636,1953-11-16
497481,Senior Staff,9999-01-01,40000,1952-04-29
497482,Staff,9999-01-01,62176,1955-04-30
497488,Engineer,9999-01-01,45348,1953-10-03
497492,Senior Engineer,9999-01-01,40000,1953-01-02
497493,Senior Staff,9999-01-01,54057,1953-04-10
497504,Senior Staff,9999-01-01,40000,1953-11-17
497515,Engineer,9999-01-01,56965,1953-01-13
497516,Senior Staff,9999-01-01,63892,1954-05-06
497524,Technique Leader,9999-01-01,40000,1954-09-03
497526,Senior Engineer,9999-01-01,41833,1952-08-19
497529,Senior Staff,9999-01-01,40000,1953-11-14
497535,Technique Leader,9999-01-01,44939,1954-06-22
497536,Senior Staff,9999-01-01,75950,1952-03-26
497538,Senior Staff,9999-01-01,96427,1955-09-07
497546,Senior Engineer,9999-01-01,47911,1953-06-27
497551,Senior Engineer,9999-01-01,40000,1952-05-17
497552,Assistant Engineer,9999-01-01,49474,1953-06-15
497555,Senior Engineer,9999-01-01,48971,1954-01-22
497556,Senior Staff,9999-01-01,63846,1952-06-04
497565,Senior Engineer,9999-01-01,48300,1952-12-02
497566,Senior Engineer,9999-01-01,40000,1954-06-14
497567,Senior Engineer,9999-01-01,40000,1954-05-20
497575,Senior Engineer,9999-01-01,45775,1955-09-11
497578,Senior Staff,9999-01-01,77260,1955-05-24
497582,Senior Engineer,9999-01-01,59639,1955-05-21
497589,Senior Engineer,9999-01-01,45900,1953-07-17
497593,Staff,9999-01-01,62802,1953-11-15
497595,Senior Engineer,9999-01-01,40000,1953-12-06
497597,Staff,9999-01-01,43694,1955-01-01
497604,Engineer,9999-01-01,50297,1954-06-12
497621,Senior Staff,9999-01-01,40000,1952-06-22
497623,Senior Staff,9999-01-01,82742,1954-12-11
497628,Senior Engineer,9999-01-01,40000,1953-11-03
497633,Engineer,9999-01-01,40723,1953-02-17
497638,Staff,9999-01-01,72308,1954-06-13
497642,Senior Staff,9999-01-01,40000,1954-12-03
497643,Senior Staff,9999-01-01,44382,1953-01-28
497647,Senior Engineer,9999-01-01,40000,1955-05-06
497648,Engineer,9999-01-01,69234,1955-06-04
497663,Senior Staff,9999-01-01,63580,1953-08-10
497667,Senior Engineer,9999-01-01,40000,1953-09-10
497675,Senior Engineer,9999-01-01,45091,1953-03-25
497678,Senior Staff,9999-01-01,43465,1953-06-13
497686,Technique Leader,9999-01-01,72199,1953-05-04
497687,Engineer,9999-01-01,40000,1952-08-27
497691,Senior Staff,9999-01-01,40000,1954-10-05
497693,Senior Staff,9999-01-01,86302,1955-07-19
497700,Senior Engineer,9999-01-01,45257,1954-06-22
497702,Senior Engineer,9999-01-01,40000,1953-05-10
497708,Senior Engineer,9999-01-01,40000,1954-09-29
497709,Engineer,9999-01-01,40000,1953-06-07
497713,Engineer,9999-01-01,40006,1955-10-07
497715,Senior Staff,9999-01-01,48925,1955-10-02
497717,Senior Engineer,9999-01-01,60432,1954-10-05
497721,Senior Engineer,9999-01-01,40000,1952-08-12
497726,Senior Engineer,9999-01-01,48645,1953-10-23
497728,Staff,9999-01-01,40000,1953-05-26
497733,Senior Staff,9999-01-01,40000,1954-04-14
497734,Senior Engineer,9999-01-01,54060,1952-12-06
497735,Senior Staff,9999-01-01,72732,1953-11-17
497739,Assistant Engineer,9999-01-01,40000,1953-03-06
497742,Senior Engineer,9999-01-01,46846,1952-10-29
497744,Senior Engineer,9999-01-01,40000,1954-07-04
497745,Senior Staff,9999-01-01,58295,1953-10-31
497748,Senior Staff,9999-01-01,58378,1954-09-05
497751,Senior Engineer,9999-01-01,40000,1952-08-21
497760,Senior Staff,9999-01-01,40790,1953-12-19
497779,Senior Staff,9999-01-01,82674,1952-10-27
497781,Senior Engineer,9999-01-01,57703,1954-04-11
497791,Senior Staff,9999-01-01,56133,1955-07-02
497792,Senior Engineer,9999-01-01,40000,1954-07-25
497796,Senior Engineer,9999-01-01,69801,1953-10-15
497800,Senior Staff,9999-01-01,61218,1952-03-19
497802,Technique Leader,9999-01-01,40000,1952-07-31
497806,Senior Staff,9999-01-01,68163,1954-10-29
497807,Senior Engineer,9999-01-01,40000,1954-10-27
497811,Staff,9999-01-01,60093,1954-11-03
497819,Senior Engineer,9999-01-01,51031,1954-11-09
497821,Technique Leader,9999-01-01,48227,1954-10-27
497827,Senior Staff,9999-01-01,40000,1954-11-21
497829,Senior Engineer,9999-01-01,48269,1952-07-05
497830,Senior Engineer,9999-01-01,79382,1952-11-17
497840,Senior Engineer,9999-01-01,40000,1952-02-28
497844,Senior Engineer,9999-01-01,40000,1955-08-29
497845,Senior Staff,9999-01-01,42407,1952-11-23
497853,Senior Engineer,9999-01-01,40000,1952-11-18
497861,Senior Staff,9999-01-01,40515,1955-06-09
497866,Staff,9999-01-01,40000,1953-11-03
497869,Senior Engineer,9999-01-01,40000,1952-09-10
497871,Senior Engineer,9999-01-01,47388,1952-07-31
497876,Staff,9999-01-01,72510,1954-01-15
497893,Senior Staff,9999-01-01,70983,1953-05-03
497895,Senior Engineer,9999-01-01,50513,1952-12-23
497909,Senior Engineer,9999-01-01,40000,1953-07-05
497915,Staff,9999-01-01,40000,1954-01-04
497916,Senior Staff,9999-01-01,66476,1955-08-27
497918,Staff,9999-01-01,58443,1952-10-12
497923,Engineer,9999-01-01,54298,1952-12-31
497925,Senior Staff,9999-01-01,81735,1952-06-27
497927,Senior Engineer,9999-01-01,58937,1952-11-20
497928,Engineer,9999-01-01,40000,1953-06-12
497953,Senior Staff,9999-01-01,56515,1952-02-04
497956,Engineer,9999-01-01,40000,1952-07-17
497960,Senior Staff,9999-01-01,46076,1954-03-12
497968,Engineer,9999-01-01,41097,1954-01-06
497971,Senior Engineer,9999-01-01,53174,1954-01-30
497972,Senior Engineer,9999-01-01,57736,1954-01-28
497976,Assistant Engineer,9999-01-01,54556,1952-09-12
497982,Senior Engineer,9999-01-01,47965,1955-09-15
497984,Technique Leader,9999-01-01,58682,1955-04-20
497988,Senior Staff,9999-01-01,60193,1955-01-11
497990,Staff,9999-01-01,40000,1953-07-02
498001,Senior Staff,9999-01-01,67770,1955-04-14
498006,Engineer,9999-01-01,50346,1955-01-17
498007,Senior Staff,9999-01-01,57486,1952-03-30
498017,Senior Engineer,9999-01-01,73320,1954-06-01
498024,Senior Engineer,9999-01-01,40000,1952-03-03
498026,Engineer,9999-01-01,59605,1954-03-09
498029,Senior Engineer,9999-01-01,40000,1953-03-31
498031,Senior Engineer,9999-01-01,40000,1952-07-24
498040,Senior Staff,9999-01-01,73467,1955-06-26
498041,Engineer,9999-01-01,40000,1953-01-01
498043,Staff,9999-01-01,84423,1953-10-29
498050,Senior Staff,9999-01-01,74485,1953-08-29
498053,Senior Engineer,9999-01-01,40000,1954-08-11
498054,Senior Engineer,9999-01-01,43409,1953-06-17
498056,Senior Engineer,9999-01-01,77564,1953-11-16
498058,Staff,9999-01-01,76275,1955-09-22
498061,Senior Staff,9999-01-01,63128,1952-06-09
498067,Senior Staff,9999-01-01,68962,1954-07-14
498068,Senior Engineer,9999-01-01,78836,1952-12-13
498069,Senior Staff,9999-01-01,45757,1954-03-29
498075,Senior Engineer,9999-01-01,40000,1953-04-03
498078,Engineer,9999-01-01,62919,1953-03-30
498082,Engineer,9999-01-01,40000,1952-08-21
498086,Staff,9999-01-01,56989,1955-05-12
498089,Engineer,9999-01-01,47694,1952-07-02
498090,Senior Engineer,9999-01-01,40000,1954-09-02
498092,Assistant Engineer,9999-01-01,40000,1955-01-07
498094,Senior Staff,9999-01-01,60456,1954-01-14
498100,Senior Engineer,9999-01-01,60735,1955-07-14
498103,Senior Staff,9999-01-01,60396,1953-07-26
498106,Senior Staff,9999-01-01,64885,1952-02-02
498107,Senior Staff,9999-01-01,40000,1955-03-04
498108,Senior Engineer,9999-01-01,62561,1953-10-28
498114,Senior Engineer,9999-01-01,70793,1955-08-11
498118,Senior Engineer,9999-01-01,40000,1954-11-30
498121,Engineer,9999-01-01,40000,1954-03-25
498123,Senior Engineer,9999-01-01,40000,1955-11-11
498125,Senior Engineer,9999-01-01,40000,1952-09-24
498136,Staff,9999-01-01,40000,1953-09-06
498137,Senior Engineer,9999-01-01,40000,1953-07-13
498139,Senior Staff,9999-01-01,40000,1954-08-24
498140,Senior Staff,9999-01-01,81909,1953-07-18
498141,Engineer,9999-01-01,40000,1952-06-24
498145,Senior Engineer,9999-01-01,40000,1952-03-14
498146,Senior Engineer,9999-01-01,62905,1952-02-28
498150,Senior Staff,9999-01-01,85779,1952-08-28
498157,Staff,9999-01-01,48650,1955-07-04
498163,Senior Staff,9999-01-01,48217,1952-11-18
498165,Senior Staff,9999-01-01,72104,1954-07-30
498166,Engineer,9999-01-01,68093,1953-01-25
498167,Senior Engineer,9999-01-01,40000,1954-07-23
498170,Senior Staff,9999-01-01,40144,1954-01-17
